order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
63649,2990,2026-06-12,192,2,680.15,1360.30,Completed,2026-06-17
63650,4094,2025-07-01,419,5,388.53,1942.65,Completed,2025-07-07
63651,2670,2025-08-20,377,2,114.72,229.44,Completed,2025-08-21
63652,8637,2023-10-08,54,5,540.92,2704.60,Cancelled,
63653,2878,2025-10-23,110,4,233.49,933.96,Completed,2025-10-26
63654,2597,2024-02-21,81,5,51.96,259.80,Completed,2024-02-26
63655,1459,2023-08-19,14,1,59.68,59.68,Completed,2023-08-19
63656,5698,2023-04-18,200,2,14.74,29.48,Pending,
63657,5890,2025-12-15,10,2,163.35,326.70,Pending,
63658,4378,2024-09-13,113,2,726.03,1452.06,Completed,2024-09-19
63659,7114,2023-10-04,112,4,541.74,2166.96,Completed,2023-10-11
63660,9861,2024-06-15,423,5,326.88,1634.40,Completed,2024-06-20
63661,9541,2025-06-05,315,2,61.71,123.42,Pending,
63662,1500,2026-04-30,365,3,84.46,253.38,Completed,2026-05-03
63663,4265,2024-05-25,348,3,316.08,948.24,Pending,
63664,1083,2025-03-02,334,5,557.94,2789.70,Completed,2025-03-06
63665,9283,2025-01-10,375,2,330.35,660.70,Completed,2025-01-16
63666,9871,2026-04-19,466,2,793.96,1587.92,Cancelled,
63667,1944,2023-02-14,109,1,393.23,393.23,Completed,2023-02-20
63668,1654,2025-10-16,132,5,473.40,2367.00,Completed,2025-10-21
63669,1929,2024-05-09,477,3,658.34,1975.02,Completed,2024-05-11
63670,7576,2023-05-26,64,1,511.09,511.09,Cancelled,
63671,542,2024-06-01,1507,4,460.85,1843.40,Completed,2024-06-07
63672,9642,2026-06-13,470,3,35.71,107.13,Pending,
63673,119,2023-08-04,219,1,213.92,213.92,Completed,2023-08-07
63674,6970,2025-01-16,70,2,564.96,1129.92,Completed,2025-01-17
63675,8430,2024-08-14,432,4,679.56,2718.24,Completed,2024-08-15
63676,9934,2023-01-27,102,4,373.81,1495.24,Completed,2023-01-31
63677,885,2025-03-25,419,3,405.32,1215.96,Completed,2025-03-25
63678,7572,2025-07-15,138,5,483.06,2415.30,Completed,2025-07-19
63679,7712,2023-12-11,192,4,680.34,2721.36,Completed,2023-12-11
63680,9008,2023-04-14,185,1,173.83,173.83,Completed,2023-04-14
63681,7557,2026-06-19,431,5,483.53,2417.65,Cancelled,
63682,8021,2024-12-10,487,1,630.61,630.61,Completed,2024-12-13
63683,6773,2023-07-10,426,5,624.20,3121.00,Completed,2023-07-16
63684,7738,2024-02-21,140,3,240.92,722.76,Completed,2024-02-21
63685,9710,2024-02-10,263,2,251.77,503.54,Completed,2024-02-14
63686,9766,2024-04-20,122,3,167.69,503.07,Completed,2024-04-20
63687,2869,2026-06-01,336,2,800.74,1601.48,Completed,2026-06-03
63688,1531,2024-12-09,348,5,348.13,1740.65,Completed,2024-12-13
63689,4417,2025-06-25,137,2,467.12,934.24,Completed,2025-06-26
63690,9337,2023-01-08,478,5,754.56,3772.80,Completed,2023-01-08
63691,6720,2024-06-13,227,4,538.33,2153.32,Completed,2024-06-16
63692,5067,2023-06-21,212,5,62.24,311.20,Completed,2023-06-25
63693,9867,2023-12-18,30,5,712.37,3561.85,Completed,2023-12-24
63694,3701,2023-05-20,296,5,673.95,3369.75,Completed,2023-05-22
63695,1083,2024-03-17,293,4,406.83,1627.32,Cancelled,
63696,5989,2024-04-19,145,3,75.87,227.61,Completed,2024-04-20
63697,3018,2025-11-22,221,4,154.64,618.56,Completed,2025-11-25
63698,603,2025-02-03,395,3,174.88,524.64,Completed,2025-02-06
63699,6973,2026-02-12,200,2,15.55,31.10,Completed,2026-02-15
63700,4813,2024-08-05,413,5,395.16,1975.80,Completed,2024-08-12
63701,7918,2024-01-10,415,2,9.62,19.24,Completed,2024-01-11
63702,3707,2024-08-26,466,1,685.08,685.08,Completed,2024-09-02
63703,2337,2023-12-07,346,3,83.18,249.54,Completed,2023-12-12
63704,7,2023-08-09,476,5,184.97,924.85,Pending,
63705,7140,2025-10-19,99,5,192.01,960.05,Completed,2025-10-22
63706,4999,2024-04-22,467,5,139.35,696.75,Completed,2024-04-29
63707,4196,2025-12-16,101,2,589.52,1179.04,Completed,2025-12-17
63708,5186,2024-06-08,152,4,628.54,2514.16,Completed,2024-06-13
63709,7884,2023-06-17,290,4,198.46,793.84,Completed,2023-06-19
63710,5713,2026-03-17,410,5,430.74,2153.70,Completed,2026-03-23
63711,4361,2023-02-01,187,3,664.58,1993.74,Completed,2023-02-05
63712,377,2025-11-18,371,4,356.54,1426.16,Completed,2025-11-25
63713,407,2025-05-08,52,3,729.17,2187.51,Completed,2025-05-15
63714,8617,2023-12-22,361,2,166.57,333.14,Completed,2023-12-24
63715,5485,2026-07-01,3,3,522.64,1567.92,Cancelled,
63716,723,2025-04-16,398,5,788.38,3941.90,Pending,
63717,1864,2026-06-27,100,3,109.94,329.82,Completed,2026-06-28
63718,1117,2025-02-02,316,2,246.83,493.66,Completed,2025-02-03
63719,7672,2026-02-02,376,4,59.54,238.16,Completed,2026-02-06
63720,6896,2025-05-16,176,2,662.97,1325.94,Completed,2025-05-16
63721,9269,2023-08-21,452,1,428.10,428.10,Completed,2023-08-22
63722,4746,2025-05-07,254,2,32.03,64.06,Completed,2025-05-07
63723,8409,2025-02-20,206,3,219.74,659.22,Pending,
63724,8792,2024-10-28,134,2,501.45,1002.90,Pending,
63725,8815,2023-05-31,68,5,105.66,528.30,Completed,2023-06-07
63726,768,2023-08-23,96,1,578.12,578.12,Completed,2023-08-30
63727,5771,2023-03-06,64,3,473.07,1419.21,Completed,2023-03-13
63728,2771,2025-02-09,126,5,131.51,657.55,Completed,2025-02-13
63729,4753,2025-03-28,297,3,308.19,924.57,Completed,2025-04-04
63730,353,2024-10-28,361,3,151.03,453.09,Completed,2024-11-01
63731,2913,2025-09-15,480,2,768.81,1537.62,Completed,2025-09-18
63732,9688,2023-08-10,47,5,166.61,833.05,Completed,2023-08-15
63733,6147,2026-01-31,23,4,171.07,684.28,Cancelled,
63734,180,2023-04-16,95,4,212.09,848.36,Pending,
63735,1829,2025-06-30,448,5,223.10,1115.50,Completed,2025-06-30
63736,9261,2025-03-09,38,3,606.51,1819.53,Completed,2025-03-16
63737,5599,2024-11-22,249,4,53.65,214.60,Completed,2024-11-24
63738,3140,2024-07-02,187,5,679.88,3399.40,Completed,2024-07-09
63739,2834,2024-12-26,310,1,133.10,133.10,Completed,2025-01-01
63740,9487,2023-12-13,140,1,249.38,249.38,Completed,2023-12-19
63741,2794,2023-07-20,312,5,101.57,507.85,Completed,2023-07-25
63742,8400,2023-05-13,11,1,70.59,70.59,Completed,2023-05-18
63743,5160,2024-07-04,399,4,24.08,96.32,Completed,2024-07-08
63744,3972,2026-05-12,242,4,127.83,511.32,Completed,2026-05-15
63745,2839,2023-10-04,50,5,617.35,3086.75,Completed,2023-10-04
63746,1636,2023-07-20,255,2,503.18,1006.36,Completed,2023-07-21
63747,3745,2024-09-01,368,1,47.88,47.88,Completed,2024-09-07
63748,1100,2025-12-25,80,3,536.59,1609.77,Cancelled,
63749,3407,2023-07-16,297,5,342.99,1714.95,Pending,
63750,3600,2023-04-23,348,4,291.60,1166.40,Completed,2023-04-24
63751,61,2026-02-04,67,3,185.01,555.03,Completed,2026-02-07
63752,5874,2024-01-07,201,1,90.15,90.15,Completed,2024-01-10
63753,9456,2025-12-27,263,5,230.21,1151.05,Completed,2026-01-03
63754,6215,2024-01-29,474,2,481.76,963.52,Pending,
63755,7050,2026-04-10,214,4,498.20,1992.80,Completed,2026-04-12
63756,71,2026-06-09,402,4,727.55,2910.20,Cancelled,
63757,5721,2024-04-11,369,5,88.87,444.35,Cancelled,
63758,2480,2025-04-23,390,3,728.67,2186.01,Completed,2025-04-25
63759,5983,2024-06-05,277,2,354.74,709.48,Completed,2024-06-06
63760,4407,2024-07-10,440,2,346.98,693.96,Pending,
63761,7701,2023-12-30,40,3,740.34,2221.02,Pending,
63762,1297,2024-10-26,175,5,503.24,2516.20,Pending,
63763,6318,2023-10-16,321,3,209.07,627.21,Pending,
63764,3806,2025-04-16,472,4,661.08,2644.32,Completed,2025-04-21
63765,8900,2023-01-01,96,4,552.09,2208.36,Completed,2023-01-02
63766,8978,2024-05-01,315,3,62.03,186.09,Completed,2024-05-07
63767,4956,2023-05-07,373,4,213.09,852.36,Completed,2023-05-08
63768,7772,2023-03-19,96,1,538.26,538.26,Completed,2023-03-23
63769,3229,2023-07-31,81,4,50.27,201.08,Completed,2023-08-05
63770,3342,2024-12-19,260,1,138.35,138.35,Completed,2024-12-25
63771,8027,2026-04-23,378,1,386.60,386.60,Completed,2026-04-30
63772,945,2025-11-23,254,2,35.16,70.32,Completed,2025-11-26
63773,6510,2023-07-08,487,1,631.45,631.45,Completed,2023-07-12
63774,7470,2023-06-20,172,3,428.99,1286.97,Completed,2023-06-24
63775,5016,2025-09-08,328,4,308.76,1235.04,Completed,2025-09-14
63776,2175,2025-12-15,90,1,367.81,367.81,Completed,2025-12-22
63777,9461,2025-12-24,272,3,358.42,1075.26,Completed,2025-12-27
63778,2904,2024-11-03,33,5,125.58,627.90,Completed,2024-11-03
63779,8825,2026-05-21,201,5,76.61,383.05,Completed,2026-05-21
63780,6610,2023-08-22,358,5,695.97,3479.85,Completed,2023-08-25
63781,8994,2024-05-09,381,1,605.83,605.83,Completed,2024-05-09
63782,3102,2025-10-13,402,5,676.52,3382.60,Pending,
63783,9680,2024-09-05,379,1,422.19,422.19,Completed,2024-09-12
63784,2365,2024-05-15,12,5,448.80,2244.00,Completed,2024-05-21
63785,3243,2023-05-23,312,2,122.72,245.44,Completed,2023-05-30
63786,8238,2024-02-19,290,4,167.56,670.24,Pending,
63787,6948,2026-07-16,223,1,465.60,465.60,Completed,2026-07-17
63788,2205,2025-12-24,298,5,65.61,328.05,Completed,2025-12-31
63789,2874,2023-12-24,144,4,498.22,1992.88,Completed,2023-12-31
63790,8155,2023-06-30,236,4,535.91,2143.64,Pending,
63791,4572,2023-05-20,1,3,518.40,1555.20,Completed,2023-05-26
63792,4934,2023-12-15,426,4,574.15,2296.60,Completed,2023-12-16
63793,53,2026-06-09,273,3,24.40,73.20,Completed,2026-06-16
63794,3106,2024-09-02,328,5,284.56,1422.80,Completed,2024-09-04
63795,1688,2024-06-23,481,1,99.07,99.07,Completed,2024-06-30
63796,3572,2023-10-15,201,5,80.19,400.95,Completed,2023-10-15
63797,1256,2024-04-21,317,3,366.91,1100.73,Completed,2024-04-28
63798,1291,2023-01-27,144,1,492.44,492.44,Cancelled,
63799,6189,2025-05-26,429,2,661.10,1322.20,Completed,2025-06-01
63800,8115,2025-06-08,472,3,566.14,1698.42,Completed,2025-06-09
63801,9320,2025-10-02,451,2,35.42,70.84,Completed,2025-10-02
63802,3509,2025-03-26,44,5,719.44,3597.20,Completed,2025-03-26
63803,8685,2025-09-21,287,4,246.23,984.92,Completed,2025-09-24
63804,9192,2024-06-03,340,2,77.81,155.62,Completed,2024-06-05
63805,9305,2023-10-30,386,3,675.13,2025.39,Completed,2023-11-06
63806,7975,2025-07-19,281,3,401.26,1203.78,Completed,2025-07-22
63807,4523,2025-12-20,449,5,712.35,3561.75,Completed,2025-12-25
63808,3470,2026-07-27,125,4,231.16,924.64,Pending,
63809,7424,2023-01-08,416,4,538.02,2152.08,Completed,2023-01-09
63810,3157,2023-12-28,43,1,108.67,108.67,Pending,
63811,22,2025-05-20,89,5,200.34,1001.70,Completed,2025-05-27
63812,8,2024-02-18,185,2,190.89,381.78,Pending,
63813,7220,2025-02-07,150,5,492.87,2464.35,Completed,2025-02-11
63814,4315,2023-05-26,159,5,703.88,3519.40,Cancelled,
63815,1294,2024-09-10,378,4,437.26,1749.04,Completed,2024-09-13
63816,941,2024-12-15,253,4,405.11,1620.44,Cancelled,
63817,8513,2025-05-28,116,4,22.09,88.36,Cancelled,
63818,3936,2024-12-15,185,4,156.45,625.80,Completed,2024-12-22
63819,9872,2024-05-09,195,3,412.07,1236.21,Completed,2024-05-11
63820,5583,2025-03-25,206,2,206.07,412.14,Completed,2025-03-26
63821,784,2025-09-25,161,2,614.16,1228.32,Cancelled,
63822,9946,2023-07-22,256,4,716.75,2867.00,Completed,2023-07-29
63823,9884,2025-09-04,374,3,52.65,157.95,Completed,2025-09-07
63824,2652,2024-04-27,441,4,635.56,2542.24,Cancelled,
63825,7670,2024-05-08,77,3,299.27,897.81,Completed,2024-05-10
63826,2563,2025-08-18,410,4,507.34,2029.36,Completed,2025-08-18
63827,9233,2025-07-04,310,4,137.84,551.36,Completed,2025-07-05
63828,7773,2025-05-14,112,1,491.40,491.40,Completed,2025-05-21
63829,9161,2024-02-15,138,3,565.41,1696.23,Completed,2024-02-15
63830,7079,2023-11-14,114,4,683.71,2734.84,Completed,2023-11-16
63831,5664,2024-09-09,104,5,41.96,209.80,Completed,2024-09-13
63832,2962,2025-11-18,70,4,671.25,2685.00,Completed,2025-11-20
63833,5507,2023-04-08,250,5,548.11,2740.55,Pending,
63834,3169,2024-02-06,370,4,532.81,2131.24,Completed,2024-02-06
63835,5081,2024-11-29,383,4,624.79,2499.16,Completed,2024-12-05
63836,8670,2025-09-04,425,4,125.78,503.12,Completed,2025-09-04
63837,5267,2025-01-10,38,2,615.39,1230.78,Completed,2025-01-12
63838,2154,2026-07-27,442,4,368.76,1475.04,Completed,2026-07-28
63839,8629,2024-01-31,234,4,67.39,269.56,Completed,2024-02-05
63840,3335,2024-10-04,44,5,695.65,3478.25,Completed,2024-10-04
63841,6341,2023-08-06,243,4,329.59,1318.36,Completed,2023-08-07
63842,2493,2023-08-19,407,4,465.63,1862.52,Cancelled,
63843,4503,2024-07-07,153,4,636.65,2546.60,Completed,2024-07-11
63844,9387,2023-03-18,174,4,314.93,1259.72,Completed,2023-03-25
63845,3114,2025-02-22,321,5,193.02,965.10,Cancelled,
63846,2973,2023-01-03,146,3,492.03,1476.09,Completed,2023-01-03
63847,3278,2023-10-15,28,3,111.24,333.72,Completed,2023-10-18
63848,6476,2025-05-06,4,2,409.67,819.34,Pending,
63849,132,2024-09-23,496,4,372.28,1489.12,Pending,
63850,2497,2026-04-01,497,4,170.49,681.96,Pending,
63851,1321,2023-02-28,307,2,40.59,81.18,Completed,2023-03-03
63852,8116,2025-12-26,242,1,130.65,130.65,Completed,2025-12-29
63853,4828,2026-01-06,120,5,160.85,804.25,Completed,2026-01-06
63854,3846,2025-04-14,236,1,531.41,531.41,Completed,2025-04-15
63855,2686,2025-09-01,217,1,438.75,438.75,Completed,2025-09-02
63856,9480,2025-02-24,485,4,341.07,1364.28,Completed,2025-03-03
63857,1864,2026-07-01,154,1,356.96,356.96,Completed,2026-07-04
63858,5680,2026-07-20,492,2,770.09,1540.18,Cancelled,
63859,9932,2023-04-24,329,3,247.46,742.38,Completed,2023-04-28
63860,2236,2024-05-10,90,5,382.80,1914.00,Completed,2024-05-15
63861,5757,2024-10-01,111,5,640.03,3200.15,Cancelled,
63862,8869,2025-02-22,127,2,36.42,72.84,Completed,2025-02-25
63863,5936,2025-02-04,233,4,120.05,480.20,Completed,2025-02-05
63864,2925,2025-03-23,64,5,465.25,2326.25,Completed,2025-03-24
63865,8672,2025-07-16,198,3,658.14,1974.42,Completed,2025-07-19
63866,3671,2026-05-15,238,2,210.64,421.28,Completed,2026-05-18
63867,9215,2025-06-24,250,2,599.79,1199.58,Completed,2025-06-27
63868,1068,2023-09-09,58,4,10.00,40.00,Completed,2023-09-10
63869,1446,2025-04-23,26,2,729.85,1459.70,Completed,2025-04-24
63870,9750,2023-08-19,59,3,184.63,553.89,Completed,2023-08-25
63871,9766,2024-06-19,202,3,559.58,1678.74,Pending,
63872,3871,2026-05-11,30,1,725.19,725.19,Completed,2026-05-11
63873,9074,2025-05-26,114,4,732.09,2928.36,Completed,2025-06-01
63874,9056,2023-11-10,159,5,729.25,3646.25,Cancelled,
63875,4666,2023-01-18,374,2,48.78,97.56,Cancelled,
63876,1069,2023-01-10,414,2,185.63,371.26,Pending,
63877,1465,2024-11-30,226,4,37.78,151.12,Cancelled,
63878,3441,2026-01-27,258,1,469.44,469.44,Completed,2026-02-02
63879,8961,2026-06-23,307,1,35.83,35.83,Completed,2026-06-30
63880,6944,2023-07-10,401,5,674.03,3370.15,Pending,
63881,7465,2023-10-29,369,1,99.12,99.12,Completed,2023-11-03
63882,9766,2024-10-12,285,1,589.99,589.99,Completed,2024-10-19
63883,2456,2025-04-08,148,1,497.74,497.74,Cancelled,
63884,2904,2025-04-27,467,5,146.72,733.60,Completed,2025-05-03
63885,6843,2026-01-17,285,2,651.57,1303.14,Completed,2026-01-18
63886,3508,2025-12-31,363,3,6.55,19.65,Pending,
63887,5347,2026-03-29,15,1,450.76,450.76,Completed,2026-04-03
63888,2995,2025-07-20,142,1,351.43,351.43,Pending,
63889,1884,2025-02-04,500,2,432.67,865.34,Cancelled,
63890,5604,2026-07-10,170,5,347.81,1739.05,Completed,2026-07-11
63891,6054,2024-08-05,279,5,721.76,3608.80,Completed,2024-08-12
63892,7247,2023-07-09,487,3,701.83,2105.49,Cancelled,
63893,5746,2025-03-10,261,3,791.32,2373.96,Cancelled,
63894,3863,2025-09-24,86,3,178.91,536.73,Completed,2025-09-28
63895,7399,2024-12-07,195,5,436.93,2184.65,Completed,2024-12-09
63896,6242,2024-08-25,298,5,66.36,331.80,Pending,
63897,8524,2023-03-29,431,5,483.82,2419.10,Completed,2023-04-02
63898,7306,2025-04-17,159,1,727.63,727.63,Completed,2025-04-19
63899,8355,2025-09-09,59,1,192.87,192.87,Completed,2025-09-12
63900,4413,2025-01-15,322,1,675.76,675.76,Completed,2025-01-20
63901,7559,2025-06-24,137,2,449.02,898.04,Completed,2025-06-28
63902,7471,2023-10-20,265,3,32.36,97.08,Completed,2023-10-25
63903,8102,2024-07-03,406,2,236.46,472.92,Completed,2024-07-07
63904,1156,2026-07-21,309,1,415.68,415.68,Completed,2026-07-22
63905,2688,2025-11-04,416,4,561.50,2246.00,Completed,2025-11-07
63906,3861,2024-05-31,214,5,476.10,2380.50,Completed,2024-06-03
63907,117,2026-03-10,381,4,608.20,2432.80,Completed,2026-03-14
63908,891,2023-12-18,284,4,623.00,2492.00,Completed,2023-12-25
63909,6656,2025-08-30,76,4,747.40,2989.60,Completed,2025-09-03
63910,4385,2024-12-19,166,2,296.54,593.08,Completed,2024-12-22
63911,7120,2023-02-11,11,5,72.51,362.55,Completed,2023-02-11
63912,7975,2023-10-21,295,4,633.40,2533.60,Completed,2023-10-28
63913,6095,2025-09-15,330,5,108.13,540.65,Pending,
63914,3280,2023-11-23,361,5,166.17,830.85,Completed,2023-11-23
63915,1202,2026-06-05,459,1,542.43,542.43,Completed,2026-06-09
63916,5327,2023-09-22,9,2,535.74,1071.48,Completed,2023-09-27
63917,4422,2023-12-02,283,2,239.87,479.74,Cancelled,
63918,9309,2026-03-24,236,3,610.95,1832.85,Pending,
63919,1518,2025-06-29,476,4,182.80,731.20,Completed,2025-06-30
63920,9920,2023-10-19,433,5,188.10,940.50,Completed,2023-10-26
63921,8165,2024-09-20,26,5,688.96,3444.80,Completed,2024-09-20
63922,2033,2024-01-01,191,5,675.31,3376.55,Completed,2024-01-07
63923,5093,2025-10-12,300,5,632.01,3160.05,Pending,
63924,3004,2023-04-06,344,5,495.65,2478.25,Completed,2023-04-09
63925,5384,2023-08-29,337,4,79.10,316.40,Cancelled,
63926,9268,2023-04-24,435,2,124.85,249.70,Completed,2023-04-29
63927,7027,2025-08-05,220,5,266.16,1330.80,Completed,2025-08-08
63928,3419,2024-07-12,171,5,612.94,3064.70,Pending,
63929,1688,2024-12-19,62,1,457.73,457.73,Completed,2024-12-26
63930,3383,2025-12-20,156,3,680.53,2041.59,Cancelled,
63931,2933,2023-12-08,226,2,38.87,77.74,Completed,2023-12-14
63932,9841,2024-02-23,448,1,239.06,239.06,Completed,2024-02-26
63933,4800,2024-05-04,192,5,683.40,3417.00,Completed,2024-05-09
63934,2172,2024-05-29,195,5,470.09,2350.45,Completed,2024-06-04
63935,5780,2025-03-14,105,1,473.44,473.44,Completed,2025-03-19
63936,1222,2023-06-20,183,2,193.22,386.44,Completed,2023-06-23
63937,3725,2025-01-04,93,2,405.36,810.72,Completed,2025-01-04
63938,5168,2024-04-08,194,5,287.82,1439.10,Pending,
63939,2520,2024-05-06,136,3,546.23,1638.69,Cancelled,
63940,4540,2026-07-12,348,2,320.21,640.42,Pending,
63941,4816,2024-01-26,336,1,730.90,730.90,Completed,2024-01-30
63942,4238,2023-01-29,382,5,568.19,2840.95,Completed,2023-02-02
63943,9775,2024-10-10,343,5,503.77,2518.85,Pending,
63944,9667,2024-03-16,127,3,33.25,99.75,Completed,2024-03-18
63945,205,2024-10-14,153,5,619.27,3096.35,Pending,
63946,4758,2026-02-11,253,5,370.16,1850.80,Pending,
63947,393,2023-06-20,131,1,6.46,6.46,Completed,2023-06-26
63948,4507,2023-08-08,300,3,715.50,2146.50,Completed,2023-08-13
63949,7436,2023-04-05,390,5,682.22,3411.10,Completed,2023-04-11
63950,3662,2023-08-13,326,4,492.43,1969.72,Completed,2023-08-19
63951,4362,2025-11-04,278,5,498.67,2493.35,Completed,2025-11-06
63952,6539,2024-04-16,426,1,581.73,581.73,Pending,
63953,4960,2023-01-22,312,3,123.53,370.59,Completed,2023-01-25
63954,545,2025-06-22,431,1,476.89,476.89,Completed,2025-06-22
63955,9255,2023-11-25,268,1,510.21,510.21,Completed,2023-11-27
63956,6408,2023-06-10,37,3,549.19,1647.57,Completed,2023-06-12
63957,4548,2023-09-24,453,1,279.04,279.04,Completed,2023-09-26
63958,5917,2024-04-06,175,3,510.84,1532.52,Pending,
63959,4569,2024-01-02,130,5,158.85,794.25,Completed,2024-01-05
63960,3808,2023-10-08,492,1,758.57,758.57,Cancelled,
63961,8591,2026-02-18,470,4,31.72,126.88,Completed,2026-02-24
63962,6914,2023-08-23,97,4,11.63,46.52,Completed,2023-08-28
63963,4516,2023-10-19,63,4,664.08,2656.32,Cancelled,
63964,4878,2026-06-30,223,1,466.27,466.27,Completed,2026-07-01
63965,2211,2025-01-13,27,5,328.04,1640.20,Completed,2025-01-17
63966,4621,2026-02-11,280,2,102.33,204.66,Completed,2026-02-12
63967,8683,2026-02-16,170,4,363.93,1455.72,Pending,
63968,936,2024-05-22,370,3,638.07,1914.21,Completed,2024-05-29
63969,701,2023-02-08,325,1,566.24,566.24,Completed,2023-02-10
63970,9156,2025-12-26,163,2,195.17,390.34,Completed,2025-12-27
63971,2430,2023-04-25,495,3,648.08,1944.24,Completed,2023-04-30
63972,4907,2024-05-27,377,2,126.01,252.02,Pending,
63973,2410,2025-03-03,322,2,672.75,1345.50,Completed,2025-03-05
63974,553,2023-02-21,186,5,552.05,2760.25,Completed,2023-02-26
63975,1739,2024-08-20,73,3,121.89,365.67,Completed,2024-08-24
63976,6027,2024-01-22,420,5,53.87,269.35,Completed,2024-01-26
63977,5777,2024-09-26,326,2,444.64,889.28,Completed,2024-10-01
63978,3544,2023-04-30,376,2,58.20,116.40,Completed,2023-04-30
63979,7140,2024-01-31,132,4,473.10,1892.40,Completed,2024-02-07
63980,5724,2025-01-14,165,3,532.81,1598.43,Completed,2025-01-17
63981,8296,2025-06-25,147,5,122.50,612.50,Completed,2025-07-02
63982,8254,2026-02-18,,4,147.72,590.88,Completed,2026-02-18
63983,5171,2023-02-24,392,1,593.15,593.15,Completed,2023-03-03
63984,6511,2025-06-08,25,4,308.48,1233.92,Completed,2025-06-15
63985,2904,2024-11-22,413,3,370.33,1110.99,Completed,2024-11-22
63986,3444,2023-01-20,393,3,498.94,1496.82,Completed,2023-01-27
63987,7507,2023-06-11,95,1,201.24,201.24,Completed,2023-06-15
63988,1015,2023-04-01,112,1,462.17,462.17,Completed,2023-04-04
63989,999,2023-06-21,24,5,187.89,939.45,Completed,2023-06-26
63990,4374,2024-06-26,329,1,270.40,270.40,Completed,2024-07-01
63991,9994,2023-07-02,299,3,250.47,751.41,Completed,2023-07-07
63992,6558,2025-04-15,177,4,24.94,99.76,Completed,2025-04-19
63993,9432,2025-02-17,279,1,792.55,792.55,Completed,2025-02-19
63994,2292,2025-03-02,100,4,123.86,495.44,Completed,2025-03-08
63995,6924,2023-03-25,152,2,712.63,1425.26,Completed,2023-03-30
63996,4120,2024-04-27,324,3,153.09,459.27,Completed,2024-05-02
63997,4572,2024-03-13,193,1,770.36,770.36,Completed,2024-03-19
63998,2518,2024-03-31,227,3,565.16,1695.48,Completed,2024-04-01
